x1,x2,x3
106.25034247877079,106.25034247877079,106.25034247877079
36.587360933363115,33.76403213571126,33.76403213571126
20.28636102784055,18.01218037759028,18.01218037759028
13.299474791935255,9.816786590905492,9.816786590905492
10.241994532224657,6.510766985368137,6.480873083145931
8.160365116608821,4.777286985197935,5.763242688256873
6.5793131827552855,3.712769297786495,4.803719695886259
5.337049186796967,2.995431890891734,3.696382567695908
4.391998343902546,2.4704770444767554,2.7483960288563516
3.6918544904119686,2.0625029487678535,2.041205265294165
