x1,x2,x3,x4
0.7776399385213308,0.7776399385213308,0.7776399385213308,0.7776399385213308
0.3510600515786106,0.2407914261692907,0.2407914261692907,0.2407914261692907
0.17975882099009036,0.19919443616794916,0.17812286227527033,0.17812286227527033
0.1015510707569005,0.1405581445389371,0.14239403953984506,0.14239403953984506
0.06126884317072416,0.0936903179087972,0.10090682611546023,0.10090682611546023
0.03850764993325823,0.05775594864117602,0.06215842431718137,0.06215842431718137
0.02482543781145193,0.033649331284627,0.03398100095893308,0.03398100095893308
0.01627104012258643,0.019570308025652364,0.017907144692323223,0.017907144692323223
0.010785696415053257,0.011916909796316358,0.010448075676394747,0.010448075676394747
0.007208136042653824,0.007488396160098567,0.00657072004637516,0.00657072004637516
0.004846810619315079,0.004737793241200617,0.003861615463575586,0.003861615463575586
0.0032745298088416733,0.0030852246645404697,0.002076604735704389,0.002076604735704389
0.002220646305778409,0.002097117113528528,0.0011840565330331623,0.0011840565330331623
0.0015105666416707745,0.0014266423795500256,0.000773268942534647,0.000773268942534647
0.0010301512477412852,0.0009319548690401866,0.0004852527529849986,0.0004852527529849986
0.0007040249861668996,0.0005856025171410769,0.0002717979872950893,0.0002717979872950893
0.0004820210246499027,0.0003654416467359597,0.0001574535265230935,0.0001574535265230935
0.00033054345967350313,0.0002327293598782779,0.0001054938379936204,0.0001054938379936204
0.0002269819552250431,0.00015241545461633637,6.69568648845292e-5,6.69568648845292e-5
0.00015605805132088836,0.00010309563645300763,3.660338003270485e-5,3.660338003270485e-5
0.00010741319077015164,7.156391202677552e-5,2.161490221032925e-5,2.161490221032925e-5
7.400481339092167e-5,4.945921736320303e-5,1.6042246638220386e-5,1.6042246638220386e-5
5.103349234708885e-5,3.3079147859450405e-5,1.072019042453126e-5,1.072019042453126e-5
3.522182224358471e-5,2.1360999893430425e-5,5.760092854959055e-6,5.760092854959055e-6
2.4327797817483145e-5,1.3593104905152065e-5,3.374849605957019e-6,3.374849605957019e-6
1.6815335582727457e-5,8.722927500324474e-6,2.770336020747294e-6,2.770336020747294e-6
1.1630563025836862e-5,5.716261314577037e-6,2.1022748905037347e-6,1.3144849380570016e-6
8.049555714923785e-6,3.852428455607741e-6,1.5312384401786536e-6,7.361301311338089e-7
5.574487413057905e-6,2.662598855997176e-6,1.3837478090637749e-6,7.970604155831058e-7
3.862671047586123e-6,1.845063257194325e-6,1.3544456469697472e-6,7.004937151799551e-7
2.677995779418305e-6,1.2493201716528708e-6,1.2723195931577426e-6,4.5359950561325094e-7
1.857644189903387e-6,8.209117737721406e-7,1.197082594325282e-6,2.462038107169311e-7
1.2892526808087354e-6,5.304803958458272e-7,1.1662722248516251e-6,1.4507037625863902e-7
8.952202756511944e-7,3.4373397244373105e-7,1.1617693019091528e-6,9.883603310504516e-8
6.219172354703403e-7,2.2626427267013014e-7,1.1650845158751804e-6,6.105336338093963e-8
4.3225636069747754e-7,1.523481384999722e-7,1.169802555766797e-6,3.5328566373545545e-8
3.00574646194672e-7,1.0480921130696071e-7,1.1730710536622823e-6,2.6288279973116256e-8
2.0910389534087187e-7,7.251458186144002e-8,1.1737223101440372e-6,2.132064924883815e-8
1.455351708297394e-7,4.9410259088842695e-8,1.1725906243994528e-6,1.4702590521671834e-8
1.0133688922139636e-7,3.287493415941555e-8,1.171142839213501e-6,8.786350955547126e-9
7.059258380553737e-8,2.153035142923583e-8,1.1702275086220217e-6,5.401036038133183e-9
4.919726662321565e-8,1.4094376488189154e-8,1.1699500077118417e-6,3.698510535022573e-9
3.4301415613210164e-8,9.337059406969751e-9,1.1700606091411847e-6,2.4278737134022484e-9
2.392606756656878e-8,6.301317892783442e-9,1.1702773423441478e-6,1.5224771439076794e-9
1.669621630314815e-8,4.328426386246219e-9,1.170429646602471e-6,1.0994837417466137e-9
1.1656057086545927e-8,2.990568522155851e-9,1.1704745442750045e-6,8.629229112330959e-10
8.140885937760717e-9,2.044919419667714e-9,1.1704468246596367e-6,6.121049705253113e-10
5.688237229987401e-9,1.3731221943054808e-9,1.1703987965938623e-6,3.865631282310253e-10
3.9762111723396435e-9,9.097299307842212e-10,1.1703643915519173e-6,2.4178786897279866e-10
2.7806517657236575e-9,6.015519787597413e-10,1.1703524128310998e-6,1.6186466111619726e-10
1.9453999431202982e-9,4.012715864887481e-10,1.1703560311983962e-6,1.0802718164525392e-10
1.3616202883170065e-9,2.7175147603204225e-10,1.1703646859622616e-6,7.055041227615882e-11
