x1,x2,x3
99.99999902830457,99.99999902830457,99.99999902830457
80.86583518185074,80.86583518185074,84.640176532434
67.49403404612057,67.49403404612057,71.63978221463478
56.14814102243113,56.14814102243113,60.63617822936916
46.37653148913738,46.37653148913738,51.32260459957844
38.31422809969178,38.31422809969178,43.43981703446092
31.95970863813472,31.95970863813472,36.76764704161951
27.054874718474093,27.054874718474093,31.12008432357428
23.260502990119424,23.260502990119424,26.34022142076146
20.314868061218085,20.314868061218085,22.294848816854557
