x1,x2
999.9999975257016,999.9999975257016
558.899436243236,924.5570399715384
380.2812486893247,860.4207677571303
255.20529832919232,795.3854801064822
154.34441846064138,735.3774178982294
83.99696545359694,679.8988449170314
42.93494640360774,628.605104458534
21.95944171478817,581.1798876953891
11.989478845321685,537.335573838636
7.458310143236531,496.8017120254295
5.01009024005063,459.31830840147904
3.4495003370676898,424.6686527605353
2.48900405790107,392.6272789820474
1.940648032443363,363.00855607647884
1.5786610119457691,335.6226431299642
1.3396218038528218,310.3020805420092
1.1944932839565752,286.89379223753303
1.110297871996579,265.25599699296555
1.0613297655158647,245.24449939032516
1.0354230131177644,226.74247975413408
1.0218294161179244,209.63254451180558
