x1,x2,x3
106.2503764700017,106.2503764700017,106.2503764700017
65.6293482364551,33.76402762067915,33.76402762067915
61.236934767511045,19.15948754289647,19.15948754289647
30.51864804519872,12.574364219743176,12.574364219743176
35.69705625092121,9.263136908254024,9.212540937262961
15.248221282592946,7.261675819259361,6.837320263946736
21.034416920569008,5.902304633215324,4.907865333106378
8.478732683427749,4.916493969328426,3.4396975992315837
12.746987005871578,4.17159626682305,2.4977002010464795
6.188213214064425,3.5911612480858146,1.8682561803948672
