x1,x2
999.9999905804951,999.9999905804951
629.5408009081877,908.0979941089331
442.097080536583,828.7753462332482
319.4883150005993,752.5028897786503
223.39454717329306,683.4070402202951
146.55658109978754,620.6026232386951
89.6979364129281,563.5599563243505
51.888952359727625,511.7618079152458
29.496469920606273,464.72819626581423
21.101375169831442,422.0196064148421
17.050601689966527,383.2368467873683
13.26872052308562,348.01723991353424
9.612526018729142,316.03336773525905
6.5405379946084565,286.993334393772
4.327243626528627,260.6200840986046
2.9928546875638915,236.6680531484777
2.4681761148452637,214.91735137717615
2.279007854667924,195.1635852514719
2.0450506227300167,177.23057782203946
1.7738690489840252,160.94457015523912
1.5274977876772624,146.15399210448146
