x1,x2,x3,x4
0.4062572925859844,0.4062572925859844,0.4062572925859844,0.4062572925859844
0.3704952934759973,0.3693694100892328,0.3693694100892328,0.3693694100892328
0.338812412424898,0.3378389908539081,0.33420066610319177,0.33420066610319177
0.3110056252492214,0.3106827522924797,0.3015158132266824,0.3015158132266824
0.2867040550632508,0.28691501093682775,0.27217820574818974,0.27217820574818974
0.26549379624337843,0.2658922639197881,0.24647601569594293,0.24647601569594293
0.24697748085234866,0.24729381776930473,0.22415776075573848,0.22415776075573848
0.23079629004647997,0.2309428137640159,0.20474642731139706,0.20474642731139706
0.21663397945363358,0.2166563275495477,0.18778071613582073,0.18778071613582073
0.2042141765388975,0.20419670088419226,0.17290351620067673,0.17290351620067673
0.19329615866310787,0.19329685982041017,0.1598473848610668,0.1598473848610668
0.1836708874534739,0.18370496225149235,0.1483903120517685,0.1483903120517685
0.17515757058888637,0.17521256203390734,0.13832777759568168,0.13832777759568168
0.16760058574053682,0.1676582285304163,0.12946794591650232,0.12946794591650232
0.1608666033756977,0.1609160211883949,0.12163723238753263,0.12163723238753263
0.15484184788783226,0.15488160450923513,0.11468509790766188,0.11468509790766188
0.14942951196468468,0.14946341504453484,0.10848460366929603,0.10848460366929603
0.1445473663502767,0.14457968067283677,0.10292981818359631,0.10292981818359631
0.14012560220573153,0.1401585902343342,0.09793212690301055,0.09793212690301055
0.13610492537093663,0.13613878677629784,0.0934168345737611,0.0934168345737611
0.13243490321355086,0.132468844624485,0.08932054690729006,0.08932054690729006
0.12907255069549947,0.12910579486056917,0.08558924671529765,0.08558924671529765
0.12598113379343964,0.1260133593400086,0.08217681543316983,0.08217681543316983
0.12312916457712103,0.12316045311388239,0.07904381846839673,0.07904381846839673
0.12048956167051275,0.12052015258920333,0.07615647776660402,0.07615647776660402
0.11803895121650312,0.11806904311506893,0.07348580822423574,0.07348580822423574
0.11575708588426595,0.11578676676268962,0.07100690013429885,0.07100690013429885
0.11362636226895083,0.11365563578097365,0.0686983212214454,0.0686983212214454
0.11163141985776592,0.1116602609836497,0.0665416101531687,0.0665416101531687
0.10975880737016751,0.10978720163842137,0.06452084071790151,0.06452084071790151
0.10799670462865271,0.10802465909544218,0.06262224524289582,0.06262224524289582
0.10633469015213644,0.10636222599976743,0.06083389160181277,0.06083389160181277
0.10476354639380832,0.1047906874105017,0.059145409384608945,0.059145409384608945
0.10327509599552519,0.10330186149988667,0.05754775964225716,0.05754775964225716
0.1018620636343486,0.10188846725843133,0.05603304151340419,0.05603304151340419
0.1005179590283649,0.1005440108235118,0.054594329111276936,0.054594329111276936
0.09923697748125906,0.09926268641578939,0.05322553312065639,0.05322553312065639
0.0980139150079166,0.09803929032943985,0.05192128291941134,0.05192128291941134
0.09684409562252046,0.09686914700800844,0.050676826133554544,0.050676826133554544
0.0957233088083865,0.0957480459152419,0.049487943183772434,0.049487943183772434
0.09464775554382672,0.09467218755441871,0.04835087470001361,0.04835087470001361
0.09361400154619046,0.09363813697134647,0.04726225986805235,0.04726225986805235
0.09261893662973168,0.0926427833487461,0.046219083965479406,0.046219083965479406
0.09165973926256037,0.09168330466138688,0.045218633582877095,0.045218633582877095
