x1,x2,x3,x4
1.2746854087379393,1.2746854087379393,1.2746854087379393,1.2746854087379393
1.258227244859002,1.2469491215681252,1.2469491215681252,1.2469491215681252
1.2422442223893588,1.2320649651764184,1.2363815918377576,1.2363815918377576
1.2269278818886054,1.2227896138541383,1.2325465327357013,1.2325465327357013
1.2109782766755306,1.211819468504677,1.2285140818358704,1.2285140818358704
1.193632168138139,1.196152355983606,1.2208336472110604,1.2208336472110604
1.1762868219588494,1.1781170413884425,1.2095456690951045,1.2095456690951045
1.1603566371426877,1.1609055800035806,1.1972460728627587,1.1972460728627587
1.1461414794895413,1.145954857120614,1.1854822954450528,1.1854822954450528
1.1332679994559576,1.1330125987964497,1.174016766643354,1.174016766643354
1.121249979039677,1.1212533724204852,1.1624916150734284,1.1624916150734284
1.1099697024461899,1.1102398522203363,1.1507239703077348,1.1507239703077348
1.0994064590656643,1.099805072665397,1.1386530116001943,1.1386530116001943
1.089300028594405,1.0897003780512122,1.1263313322697917,1.1263313322697917
1.079312386028129,1.0796631289640768,1.1138741343401948,1.1138741343401948
1.0693381652107683,1.06965295479823,1.1013797652492952,1.1013797652492952
1.0596208302273298,1.0599372619352314,1.0888873382740025,1.0888873382740025
1.0504959887598955,1.0508369929518735,1.0763832352352571,1.0763832352352571
1.0420351568550217,1.0424003648393836,1.0638300481292025,1.0638300481292025
1.0340520503288186,1.0344310108368777,1.0511903519062002,1.0511903519062002
1.0263184542514012,1.0267019478742623,1.0384368103100015,1.0384368103100015
1.0187050771251824,1.0190887166353948,1.025557466302729,1.025557466302729
1.0112080779349968,1.0115911087448959,1.0125654740243746,1.0125654740243746
1.003896467650614,1.0042789621874362,0.9995082626986835,0.9995082626986835
0.9968381792809773,0.9972191871098525,0.98646442177088,0.98646442177088
0.9900642129992394,0.990441587762995,0.9735261023019267,0.9735261023019267
0.9835758242357191,0.9839467881847955,0.9607768292266754,0.9607768292266754
0.977361149394147,0.9777228079091821,0.9482764106107952,0.9482764106107952
0.9714021221195083,0.97175184045056,0.9360571647318338,0.9360571647318338
0.9656752189620866,0.9660109306082466,0.9241282645913401,0.9241282645913401
0.9601527146196069,0.9604731314663688,0.9124827968100712,0.9124827968100712
0.9548053914313731,0.9551100730163536,0.9011037137995497,0.9011037137995497
0.9496050380050839,0.9498943345322522,0.8899673285720485,0.8899673285720485
0.9445258326919604,0.9448007518063571,0.879044907569861,0.879044907569861
0.9395447636804648,0.9398068080651695,0.868303849150643,0.868303849150643
0.9346415500130917,0.9348925553836631,0.857709843120006,0.857709843120006
0.9297984079767084,0.9300403962172339,0.8472305465329758,0.8472305465329758
0.9249998213653143,0.9252348748585457,0.8368402103947022,0.8368402103947022
0.9202323518938038,0.9204625104502925,0.8265238651262438,0.8265238651262438
0.915484471690146,0.9157116507989681,0.8162794327814173,0.8162794327814173
0.9107463895130057,0.9109723171169796,0.8061166621912966,0.8061166621912966
0.9060098559797961,0.9062360245284263,0.7960530651997335,0.7960530651997335
0.9012679564646685,0.901495587548543,0.7861084775672321,0.7861084775672321
0.8965149232079052,0.8967449432714683,0.7763004124385325,0.7763004124385325
0.8917460147231759,0.8919790415308428,0.7666415535003483,0.7666415535003483
0.886957520327651,0.8871938601995988,0.7571393476234771,0.7571393476234771
