x1,x2,x3,x4
0.02045710606909273,0.02045710606909273,0.02045710606909273,0.02045710606909273
0.020165308249715026,0.020743345550312743,0.020743345550312743,0.020743345550312743
0.019863698999271703,0.020325769727466563,0.020834744711630188,0.020834744711630188
0.019554623488232243,0.019693972623222776,0.020850834681843518,0.020850834681843518
0.019254161857572418,0.01919278289580709,0.020857835484471822,0.020857835484471822
0.01896762293299874,0.01885806312889259,0.020869309657962687,0.020869309657962687
0.018655907372251722,0.018576748142854847,0.02089404250610922,0.02089404250610922
0.018302808548966387,0.018266287866452294,0.020926034944060274,0.020926034944060274
0.01791682442976869,0.01790424973231246,0.020959756741427967,0.020959756741427967
0.01751775247193267,0.01750875742676982,0.020954548923228573,0.020954548923228573
0.01707211759522426,0.017056331861057934,0.02092068354238166,0.02092068354238166
0.0165748509771769,0.016554078763166887,0.02088135385291685,0.02088135385291685
0.01613510673122184,0.016113370983035866,0.020838614432685122,0.020838614432685122
0.01572424064983818,0.015704646577257893,0.020785558803325308,0.020785558803325308
0.015275099848530017,0.015257920389036238,0.020718208242596497,0.020718208242596497
0.014768921818275523,0.014753403598564141,0.02063370963019546,0.02063370963019546
0.014234770499769666,0.014219257402875439,0.020532895491996647,0.020532895491996647
0.013668428624266937,0.013651655852303754,0.020415894873836913,0.020415894873836913
0.01306698121440664,0.013050158849849483,0.020279618886728117,0.020279618886728117
0.012457479822936275,0.012442644774024295,0.020123783119325236,0.020123783119325236
0.01186649495933634,0.011853687303757007,0.01995936181132612,0.01995936181132612
0.011302926837785186,0.011291848302725636,0.019800160763233238,0.019800160763233238
0.010784796523445305,0.010775246455244067,0.019645294238492896,0.019645294238492896
0.010307294561558591,0.010299098903480478,0.01948312406772478,0.01948312406772478
0.009841905850669328,0.009835088431564193,0.01930232200013415,0.01930232200013415
0.009377800948215638,0.009372195942501181,0.019096918895778258,0.019096918895778258
0.008922945804487652,0.008918886137965985,0.018864203409023648,0.018864203409023648
0.008481070998826896,0.00847953801684415,0.018607341383368503,0.018607341383368503
0.008065490931455694,0.008066598550274775,0.018338165095007342,0.018338165095007342
0.007681229214354465,0.007684534243039304,0.01806769281015201,0.01806769281015201
0.007313806824372664,0.007318748084835848,0.017799100479043574,0.017799100479043574
0.006959757415665182,0.006966062747681816,0.01753021828473726,0.01753021828473726
0.006631503637760419,0.006638702834796146,0.017257563473233182,0.017257563473233182
0.006324891971688153,0.006332378172364353,0.016980805725683903,0.016980805725683903
0.006037383475819362,0.0060450192418231566,0.01670219392302365,0.01670219392302365
0.005782095093526132,0.005789796977418427,0.016421453601033812,0.016421453601033812
0.005561468841351603,0.005568995237422302,0.01613337611141982,0.01613337611141982
0.005361052631696869,0.005368225236881986,0.015832086759893928,0.015832086759893928
0.00516422934037746,0.005170985326042556,0.015516360183306955,0.015516360183306955
0.004962442786295261,0.004968882540641868,0.015188801976273451,0.015188801976273451
0.00475680591355676,0.004763233107378889,0.0148528185852456,0.0148528185852456
0.004554876593279744,0.0045616387358731695,0.014512031146676894,0.014512031146676894
0.0043607732086767045,0.004368121501922106,0.014169741698646883,0.014169741698646883
0.004173537061834771,0.0041816116424882735,0.01382912891421653,0.01382912891421653
0.003991362192086425,0.004000190352362919,0.013494970691093002,0.013494970691093002
0.0038135240255082322,0.0038230188581087057,0.013172693696277436,0.013172693696277436
0.0036396828589672333,0.0036496697000933777,0.012864555774520451,0.012864555774520451
0.0034719970822900533,0.003482252125914296,0.012568207829137939,0.012568207829137939
0.003315431901174511,0.003325702697933609,0.012278729142401485,0.012278729142401485
0.003172597956876805,0.0031826375990500425,0.011991077469053374,0.011991077469053374
0.0030425914193336827,0.00305218490135271,0.011701268893821518,0.011701268893821518
0.0029234161856901537,0.0029323955142696095,0.011406659513203682,0.011406659513203682
0.0028130285410245077,0.0028213093176300556,0.011106179605125652,0.011106179605125652
0.0027097281261467183,0.0027173426800176214,0.010800814870912601,0.010800814870912601
0.002612321185485553,0.0026194079496485736,0.010493524264537108,0.010493524264537108
0.0025198808448616294,0.0025266389196126836,0.010187731796243018,0.010187731796243018
0.002431524827190628,0.0024381679459677934,0.009885380011671224,0.009885380011671224
0.0023464469208824873,0.0023531696386373518,0.009586480800398521,0.009586480800398521
0.002264037363074459,0.002270991693673626,0.009290513251028046,0.009290513251028046
0.002183919111088106,0.002191203088663225,0.008998178761181563,0.008998178761181563
0.0021058708753568067,0.0021135297786282563,0.008711881772920456,0.008711881772920456
0.0020297534298278803,0.002037786624539162,0.008434691253363824,0.008434691253363824
0.0019555439405592157,0.00196390615470578,0.008168976239548669,0.008168976239548669
0.00188343303957266,0.0018920254137690781,0.007915810549644187,0.007915810549644187
0.0018138650022418246,0.0018225242894768091,0.007675148458499507,0.007675148458499507
0.0017474581178239163,0.0017559602503498589,0.007446253434243872,0.007446253434243872
0.0016848371764024114,0.0016929261232134733,0.007228055034841934,0.007228055034841934
0.0016264652105369745,0.0016339020754856193,0.007019377106104296,0.007019377106104296
0.0015725509524842068,0.0015791632059601215,0.0068190665485201585,0.0068190665485201585
0.0015230539065678476,0.001528763071843289,0.006626058295000914,0.006626058295000914
0.0014777569508289258,0.0014825762031361533,0.006439421549719256,0.006439421549719256
0.0014363563266847003,0.001440365515781479,0.006258419697260239,0.006258419697260239
0.0013985296487553352,0.0014018426429088149,0.0060825765425057314,0.0060825765425057314
0.0013639677063968386,0.0013667043847797168,0.0059117141022608215,0.0059117141022608215
0.0013323782926226635,0.001334646754216915,0.0057459325809354235,0.0057459325809354235
0.0013034795493070189,0.0013053684290948075,0.005585528007831894,0.005585528007831894
0.001276996247539964,0.0012785742198509976,0.005430868155881847,0.005430868155881847
0.001252663122521576,0.001253982191966163,0.005282263194832211,0.005282263194832211
0.001230232699773881,0.0012313326236585462,0.005139869744899846,0.005139869744899846
0.0012094831248075308,0.0012103954055700035,0.005003653072902255,0.005003653072902255
0.0011902225578802092,0.0011909733882146506,0.004873407276339392,0.004873407276339392
0.0011722887390575828,0.0011729008771256446,0.004748811892966662,0.004748811892966662
0.0011555443773916844,0.0011560381857060422,0.004629496974494771,0.004629496974494771
0.0011398704739966161,0.0011402643938535125,0.004515096018901321,0.004515096018901321
0.0011251600608076077,0.0011254707477040087,0.00440527818454524,0.00440527818454524
0.0011113140930653007,0.0011115563868369664,0.004299760634299237,0.004299760634299237
0.001098239936438278,0.0010984267988809868,0.004198306546554007,0.004198306546554007
0.0010858517786515097,0.0010859942888424997,0.004100715310993573,0.004100715310993573
0.001074071804695113,0.0010741792530829782,0.0040068104191149515,0.0040068104191149515
0.0010628311070453144,0.001062911183090449,0.0039164288634517645,0.0039164288634517645
0.001052069785916319,0.001052128823175259,0.0038294141746260087,0.0038294141746260087
0.0010417362018495908,0.0010417794344808615,0.003745613790728598,0.003745613790728598
0.0010317856588524872,0.0010318174514196274,0.0036648802912795917,0.0036648802912795917
0.00102217887858044,0.0010222029083296871,0.0035870751587738186,0.0035870751587738186
0.0010128805545589177,0.0010128999431253277,0.0035120732445664857,0.0035120732445664857
0.0010038581580027852,0.0010038755617370646,0.003439766107184171,0.003439766107184171
0.000995081074701038,0.0009950987475487215,0.003370062866305467,0.003370062866305467
0.000986520105937761,0.0009865399473357485,0.003302888047879238,0.003302888047879238
0.0009781473508277641,0.0009781709463201897,0.0032381768399996876,0.0032381768399996876
0.0009699364754895345,0.0009699651326834794,0.0031758689397883167,0.0031758689397883167
0.0009618633420609593,0.0009618981212239751,0.0031159025116251644,0.0031159025116251644
0.0009539069051095034,0.0009539486430058988,0.003058209620189138,0.003058209620189138
0.0009460501895932247,0.0009460995167998751,0.003002713961486602,0.003002713961486602
0.0009382810725240663,0.0009383384273601365,0.0029493310272218336,0.0029493310272218336
0.0009305925532806817,0.0009306581980189278,0.0028979702419556315,0.0028979702419556315
0.000922982272053896,0.0009230563176031149,0.002848538257655583,0.002848538257655583
0.0009154512393624311,0.0009155336821722336,0.0028009425087830385,0.0028009425087830385
0.0009080020108070974,0.0009080927808795555,0.0027550942686247934,0.0027550942686247934
0.0009006367530044526,0.0009007357667038599,0.0027109107124247316,0.0027109107124247316
0.0008933556824593531,0.0008934628908984651,0.002668315794720899,0.002668315794720899
0.0008861561996681653,0.0008862716242495394,0.00262724001785518,0.00262724001785518
0.0008790327794017985,0.0008791565299510386,0.002587619362955141,0.002587619362955141
0.0008719774500087258,0.0008721097257102432,0.00254939375591407,0.00254939375591407
0.0008649805868684934,0.000865121663786258,0.00251250545235033,0.00251250545235033
0.0008580317619141611,0.0008581819722692639,0.002476897666143776,0.002476897666143776
0.0008511204805860097,0.0008512801884343048,0.0024425136632886583,0.0024425136632886583
0.0008442367391083088,0.0008444063155253704,0.002409296424677011,0.002409296424677011
0.0008373714094003946,0.0008375512086526797,0.002377188871047011,0.002377188871047011
0.0008305164940676528,0.000830706831103531,0.002346134555467306,0.002346134555467306
0.0008236652963361496,0.0008238664254690077,0.00231607867004959,0.00231607867004959
0.0008168125338636704,0.0008170246286742483,0.002286969184839793,0.002286969184839793
0.0008099544051261697,0.0008101775401723394,0.002258757935479216,0.002126859394839137
0.0008030886021577596,0.0008033227377761107,0.0022314014981547423,0.0019506851486620741
0.0007962142580996782,0.0007964592301291103,0.002204861730486519,0.001782794778451501
0.0007893318221860506,0.0007895873385808325,0.002179105909086897,0.001656674604379712
0.0007824428655324524,0.0007827085113829759,0.0021541064511519602,0.0015728986748760065
0.0007755498341248564,0.0007758250855439812,0.002129840260754182,0.001512939055696404
0.0007686557763715622,0.0007689400222136162,0.002106287783572734,0.0014616185606648048
0.000761764078095132,0.0007620566469268823,0.0020834318820734036,0.0014122606296715213
0.0007548782363041676,0.00075517842490138,0.002061256655177643,0.0013638610028225914
0.0007480016950090954,0.0007483087942901864,0.0020397463236015803,0.0013172922080983232
0.0007411377540497638,0.0007414510689257112,0.0020188842873837664,0.0012731867502932415
