x1,x2,x3,x4,x5
106.250532345077,106.250532345077,106.250532345077,106.250532345077,106.250532345077
33.724070185469486,33.76413494843818,33.76413494843818,33.76413494843818,33.724070185469486
19.252385360495204,17.99876882690276,17.99876882690276,19.406994736612297,19.252385360495204
13.074186318656947,9.739684815888651,9.739684815888651,13.333971690416181,13.074186318656947
9.660391573487399,5.226394875202099,5.226394875202099,10.255464711737693,9.660391573487399
7.502991914369691,2.974118139053713,2.974118139053713,8.151208223589103,7.502991914369691
6.022031590872504,2.2184682408237775,2.2184682408237775,6.494521246272511,6.022031590872504
4.946803525528256,1.6220085027765112,1.6220085027765112,5.254008472769859,4.946803525528256
4.133987943775139,1.18298964470277,1.18298964470277,4.346723017855661,4.133987943775139
3.500585709995552,0.8614643666825565,0.8614643666825565,3.6678449444885444,3.500585709995552
2.995224155282865,0.6431466057341788,0.6431466057341788,3.1396792373061855,2.995224155282865
2.5843649052157955,0.3964006869106128,0.5169536447957662,2.713212498447743,2.5843649052157955
2.245218830950242,0.3000164532645516,0.4473768743961349,2.3597340154105253,2.245218830950242
1.96172791900594,0.2372642952145141,0.40810101919971875,2.062397822998841,1.96172791900594
1.7222646992273862,0.19262800413627684,0.3828926473759326,1.8102974258496083,1.7222646992273862
1.518184912003143,0.15943571027387476,0.3658930670797894,1.5952956744729723,1.518184912003143
1.3429479865919234,0.13400308986408538,0.3536458048436482,1.410848835198029,1.3429479865919234
1.1914969513199356,0.11398109751386856,0.34430863398835326,1.2516222990173353,1.1914969513199356
1.0598745365390485,0.09788396343980565,0.33757515477550576,1.113342630424187,1.0598745365390485
0.9449274681583286,0.084694345933431,0.33266700963774737,0.9926201733782063,0.9449274681583286
0.8441184813557457,0.0737171941259154,0.32937581371757585,0.8867520670488361,0.8441184813557457
