x1,x2,x3
106.25043472236177,106.25043472236177,106.25043472236177
42.03339281786347,33.76406424458241,33.76406424458241
19.570048051586394,17.571617340545618,17.571617340545618
14.049491206827776,9.271753436114066,9.271753436114066
10.519974255630295,5.490761192230838,5.490761192230838
8.117385832648848,5.902069268967812,5.902069268967812
6.492083567568214,5.0620353455536025,5.0620353455536025
5.2905337221155,3.767183570067346,3.767183570067346
4.4011768113394485,2.469550347978594,2.469550347978594
3.709946891375793,1.7033968033295273,1.7033968033295273
3.162461993952946,0.5537714139297409,1.329294145905849
2.722192579643611,0.4174068670169559,1.0925462078970882
2.362585945876482,0.3282102276313773,0.8839502505990717
2.064262533616821,0.2654374361281914,0.7093694781195684
1.813399143476043,0.21921501215260386,0.613063033104478
1.6002899147062473,0.18389997029685456,0.5896132495871977
1.4184568025687305,0.15622620699131584,0.5780565763607141
1.2622059863505521,0.1340089568840956,0.549051157593693
1.126367291173103,0.11581343868438504,0.49352463198425844
1.0077026219178196,0.1007403100952566,0.4504283607866875
0.9035994034464707,0.08807625345322324,0.43317702322358514
