x1,x2,x3,x4
1.113867304561667,1.113867304561667,1.113867304561667,1.113867304561667
0.3944966077591542,0.3404629918202843,0.3404629918202843,0.3404629918202843
0.20818004241178892,0.21426700546905697,0.21693345929345767,0.21693345929345767
0.1321672106921802,0.14959754497697078,0.16635260588017614,0.16635260588017614
0.09389525352418586,0.10648637244483591,0.12821588238807208,0.12821588238807208
0.0715479084005007,0.0796020906626349,0.0946988691271341,0.0946988691271341
0.056953429698405555,0.06276870484786734,0.06934338251846264,0.06934338251846264
0.046604702849302515,0.05105118917051914,0.05249920370380672,0.05249920370380672
0.03882655389596815,0.042284253782361,0.04110655006873393,0.04110655006873393
0.03274041780138015,0.03547449988052714,0.03251849112417446,0.03251849112417446
0.02784436257847294,0.030023698366682196,0.02571030966853243,0.02571030966853243
0.023828656559523296,0.02556859865539214,0.02039227155571975,0.02039227155571975
0.020489031595813046,0.021878513293215857,0.016330543429366653,0.016330543429366653
0.017683164697963206,0.018791744786827578,0.013242518002319646,0.013242518002319646
0.015307433735641,0.016189762886879254,0.01086485776780066,0.01086485776780066
0.013283738311261109,0.013983505434726217,0.008990346286857834,0.008990346286857834
0.011551600765115258,0.012104062339843964,0.0074725043445452105,0.0074725043445452105
0.010063187593490414,0.010496835268816646,0.006218561734573635,0.006218561734573635
0.008780028557844377,0.009117880664697018,0.005173945528079555,0.005173945528079555
0.0076707690328454365,0.007931428588667355,0.0043043253540648386,0.0043043253540648386
0.006709577888305513,0.006908100045295642,0.003583128911022101,0.003583128911022101
0.005874987020359207,0.006023579603729628,0.0029864922520569555,0.0029864922520569555
0.0051490246371818605,0.005257604096987121,0.0024927406370254417,0.0024927406370254417
0.004516554365621547,0.004593184164903385,0.002083129863619074,0.002083129863619074
0.003964762321926162,0.004016000731833144,0.0017422482982036456,0.0017422482982036456
0.0034827529905276117,0.0035139320336176464,0.001457812975726408,0.001457812975726408
0.003061226727570881,0.0030766778918743676,0.001220104780460932,0.001220104780460932
0.002692219577360514,0.002695457324897436,0.0010213344994227306,0.0010213344994227306
0.0023688913920866333,0.0023627626159002124,0.0008551223967513436,0.0008551223967513436
0.0020853518974295864,0.002072157735827087,0.0007161467831389988,0.0007161467831389988
0.001836516915033327,0.001818112132340947,0.0005999315618311012,0.0005999315618311012
0.0016179887941543745,0.001595862978312516,0.0005027144292129211,0.0005027144292129211
0.0014259564486641414,0.001401300463335301,0.0004213486633589813,0.0004213486633589813
0.0012571113927027254,0.0012308718448048402,0.00035321495456575557,0.00035321495456575557
0.0011085769193680695,0.0010815008580627454,0.00029613784090077596,0.00029613784090077596
0.0009778481403737848,0.0009505197733578603,0.0002483093966164299,0.0002483093966164299
0.000862741048000392,0.000835611921586308,0.0002082236186041564,0.0002082236186041564
0.000761349107209801,0.000734762926312111,0.00017462272586273118,0.00017462272586273118
0.0006720061592871956,0.0006462192057899174,0.0001464543038368622,0.0001464543038368622
0.000593254636077268,0.0005684525678313847,0.00012283708769933308,0.00012283708769933308
0.0005238182584936977,0.0005001299282545139,0.00010303314891346705,0.00010303314891346705
0.00046257853397585653,0.0004400873516258392,8.642479492904944e-5,8.642479492904944e-5
0.00040855448210110285,0.00038730774936939025,7.249511265998788e-5,7.249511265998788e-5
0.00036088511110224033,0.0003409016814601771,6.081152493281627e-5,6.081152493281627e-5
0.0003188142448084875,0.0003000907988641759,5.101194816853859e-5,5.101194816853859e-5
0.00028167736281299295,0.0002641935386032296,4.279321243970902e-5,4.279321243970902e-5
0.0002488901690535975,0.00023261274495161143,3.590141969666826e-5,3.590141969666826e-5
0.00021993864751999997,0.0002048249412942548,3.0123928561564888e-5,3.0123928561564888e-5
0.00019437040009731457,0.00018037101956669798,2.5282683708702412e-5,2.5282683708702412e-5
0.00017178709192680017,0.00015884814952940213,2.1228650488801503e-5,2.1228650488801503e-5
