x1,x2,x3,x4,x5
62.50082697802324,62.50082697802324,62.50082697802324,62.50082697802324,62.50082697802324
19.12245957373034,19.138605876558124,19.138605876558124,19.138605876558124,19.12245957373034
10.50687734099889,10.819164237025117,10.819164237025117,10.54898498925799,10.50687734099889
6.856883083350857,7.257278198960366,7.257278198960366,6.965927497162749,6.856883083350857
4.861540351309716,4.983576269078659,4.983576269078659,5.225988770886746,4.861540351309716
3.6177379045090037,3.4928192653428285,3.4928192653428285,3.9407092837831095,3.6177379045090037
2.778010864020394,2.5449297231435475,2.5449297231435475,2.936352954931183,2.778010864020394
2.180138924983903,1.9142805913659073,1.9142805913659073,2.2490898683961627,2.180138924983903
1.7381728593269932,1.4587951998593804,1.4587951998593804,1.7801753848304833,1.7381728593269932
1.4023038724583596,1.1191417114621296,1.1191417114621296,1.4390208117982575,1.4023038724583596
1.1416621542879195,0.8676745571227881,0.8676745571227881,1.1780436801411527,1.1416621542879195
0.9360978927479775,0.6396962078383752,0.6820813517596997,0.9677277576136477,0.9360978927479775
0.771894831742112,0.49685511501306534,0.5451939696718866,0.797249699939772,0.771894831742112
0.6393817083856832,0.39335081753201184,0.445092468925025,0.6592425095703164,0.6393817083856832
0.5315659827881392,0.31507618329268167,0.3714491088507904,0.547334737149368,0.5315659827881392
0.4432580917113734,0.2549309216250237,0.3160202577988796,0.4561014294885325,0.4432580917113734
0.3705319764346787,0.20806795103412556,0.2738420658846936,0.38120738896060835,0.3705319764346787
0.31036792455803697,0.17098446670838202,0.24170580826967974,0.3193428276539889,0.31036792455803697
0.2604108819530274,0.1412200442882629,0.21719582489292227,0.26801333768011487,0.2604108819530274
0.21880275642668545,0.11707402119781096,0.19858301512012788,0.22528691088930652,0.21880275642668545
0.18405602843919966,0.09735840121786865,0.18443704252525023,0.18963895826295618,0.18405602843919966
