x1,x2,x3
99.9999998918086,99.9999998918086,99.9999998918086
80.86583011554997,80.86583011554997,84.64029725653029
67.49345369453,67.49345369453,76.42353399868496
57.54177299406287,57.54177299406287,67.28503882619991
49.61147011450073,49.61147011450073,59.395079609283044
43.14597601278285,43.14597601278285,52.36070409532212
37.81668340799493,37.81668340799493,46.33094494801991
33.34640608548318,33.34640608548318,40.92232934290433
29.54269917728658,29.54269917728658,36.16598642263081
26.255691702828994,26.255691702828994,31.91683431748396
