x1,x2,x3
99.99999902830457,99.99999902830457,99.99999902830457
80.86583518185074,80.86583518185074,84.64017609725937
67.49311568364307,67.49311568364307,76.52589433007304
57.56760463619065,57.56760463619065,67.51912317231174
49.68535449969734,49.68535449969734,59.61565161027192
43.289336463875756,43.289336463875756,52.6765969543021
38.034971904495634,38.034971904495634,46.70456006072393
33.63914724469777,33.63914724469777,41.384663267684466
29.904525093612165,29.904525093612165,36.71408442111889
26.68430663719695,26.68430663719695,32.54434388867433
