x1,x2,x3,x4,x5
1.0,1.0,1.0,1.0,1.0
1.0,1.032212263103788,1.0377610232046517,1.0412617280134018,1.043691349841562
1.0203423960492162,0.9568656609419837,0.9058931335753654,0.8634476475987182,0.8318480533006324
1.0182461966165006,0.7977917147354527,0.7063692827039394,0.6398544832559232,0.5928690428045637
1.0245737456560449,0.6901665874237894,0.5795527193320619,0.5099025226720899,0.469541686025333
1.0848485434933846,0.6923972972863117,0.6035764315613866,0.5642183550315046,0.5443816926520411
1.0854425613303462,0.6934791210204306,0.6250627950357658,0.5899221312709358,0.5687757525733971
0.9194271662324545,0.689528076971515,0.6285143870058676,0.5957113126268851,0.5757396814761787
0.8868077919900798,0.6858014563459749,0.628160566478202,0.5956471230069341,0.5753655692485409
0.9733605920995357,0.6589896617726229,0.5943609457699194,0.55669376222388,0.5330602544511304
1.1111891235437412,0.602051404013308,0.5226223419943358,0.4789593401945121,0.4524252702932049
0.6724450872055928,0.3947884961347996,0.3587555529673226,0.3368178177825869,0.3227527264431836
0.5193867231308605,0.3290894788340128,0.30132877118231427,0.2835092609690955,0.271775844078634
0.5034535756285211,0.2863202752175888,0.26456205369577496,0.249649813393171,0.2395021176504245
0.5532740008267178,0.2550094634129554,0.23846651706733135,0.22600280384104687,0.21716530779873294
0.5700266379603939,0.230633717091306,0.21867124361026752,0.20838770852730212,0.20068947276412238
0.65533529349817,0.210875704191454,0.20278840689570912,0.19449500919308138,0.18786491985039902
0.790328388392196,0.1949178144931005,0.18965084626319612,0.18308612103873873,0.17746181191017535
0.9036846523084735,0.18254354989899735,0.17876700375240104,0.17358974107956973,0.16885817191780733
0.9811213187635902,0.17414537147461503,0.16982174177244855,0.16560425899037864,0.16155431380472224
1.0370463551508542,0.1710300362958137,0.1627515999163938,0.15881424056224533,0.15532431593188306
