x1,x2,x3
90.00047379647614,90.00047379647614,90.00047379647614
27.69925374822074,28.327238771200427,28.327238771200427
15.542153883899996,17.33007744836758,17.33007744836758
10.683386013780794,12.543450843010069,12.543450843010069
7.896581513554921,9.394638738543234,9.394638738543234
6.082305400437685,7.439469285361074,7.439469285361074
4.8208326793662675,5.957638909160196,5.957638909160196
4.010116698090446,4.621994687384949,4.621994687384949
3.4496592344882764,3.595381356465196,3.595381356465196
2.9555184721252976,2.8659387283142443,2.8659387283142443
2.5211120722339273,2.391122520403515,2.391122520403515
2.153688708714622,1.244709587269702,2.2090040145121117
1.837032971194175,0.8805261135543487,2.1519125504263683
1.5683579173913982,0.6797321695873215,2.093614094328339
1.3687382222251865,0.5436471397926397,2.0054542629502206
1.1919138061967547,0.44461461442673084,1.8713041599497569
1.0282905141732013,0.36929352373415836,1.7069828905868887
0.8848080654397077,0.30995999118307604,1.535274741714823
0.7603171346331032,0.2623159799202797,1.3726730177293303
0.6564070850014367,0.23096388801190337,1.228943805021427
0.5754561056368803,0.2203875203310024,1.108403252404236
