x1,x2
999.9999901429718,999.9999901429718
653.2946453762974,810.0015993458151
452.07567569373003,660.1645485661147
312.92863007201544,534.3205304742794
210.27310499889128,432.79583917061836
137.0303134617216,350.56712412047693
88.00058430803338,283.95941487744795
56.81324243403856,230.00755017221346
37.38744146537627,186.30920693013564
25.18302937599566,150.9099401891686
17.30692879106195,122.23937969724037
12.076146828829764,99.01360664727136
8.53590164977399,80.20211821939691
6.120098966780802,64.9656755354608
4.46685599357059,52.62323724749439
3.3345220166878846,42.62511615416349
2.552201456220814,34.5281066044636
2.0050438716810106,27.967262892520182
1.6163399902362983,22.65514784351288
1.3453559319583235,18.349037693393228
1.168946058466389,14.862962744731107
