x1,x2,x3,x4
0.012555953602384323,0.012555953602384323,0.012555953602384323,0.012555953602384323
0.00256416184059188,0.0028205939089244775,0.0028205939089244775,0.0028205939089244775
0.0019116815299914168,0.0017511879505378012,0.0019725209892651236,0.0019725209892651236
0.0017980122346196695,0.0017568420548565034,0.0024140476850739233,0.0024140476850739233
0.0016831137491698396,0.0018119726256858367,0.002484322017924928,0.002484322017924928
0.0015311912199476735,0.0017026951208119925,0.0022028817562886557,0.0022028817562886557
0.0013653806672386615,0.001517535185289912,0.0018526527642634015,0.0018526527642634015
0.0012047889804962175,0.0013341589578853023,0.0015259974689694044,0.0015259974689694044
0.0010584068354258871,0.0011673915985154566,0.0012431941666870652,0.0012431941666870652
0.0009287515895938292,0.0010188891002766208,0.0010077934278753932,0.0010077934278753932
0.0008152973390657148,0.0008896663676943982,0.000814397908228011,0.000814397908228011
0.0007163968835902722,0.000778016160298816,0.0006585320943799643,0.0006585320943799643
0.0006301710107474958,0.0006812867549952987,0.000535561653545447,0.000535561653545447
0.0005548619500932113,0.0005972485352859717,0.0004395604136408104,0.0004395604136408104
0.0004889413222279418,0.0005240779933002477,0.0003642622495197341,0.0003642622495197341
0.00043111686434769113,0.00046022286265523434,0.000304065429850183,0.000304065429850183
0.0003803039682507465,0.0004043789631313972,0.000254685988699098,0.000254685988699098
0.00033558997529341045,0.0003554595078890784,0.00021339174028100577,0.00021339174028100577
0.00029620161829106316,0.00031255199937043476,0.00017865358096679724,0.00017865358096679724
0.0002614784051172468,0.0002748826827511743,0.00014953867099003752,0.00014953867099003752
0.00023085179323926934,0.00024178998011163648,0.0001252821650895395,0.0001252821650895395
0.00020382911010833268,0.0002127042600139822,0.00010513882514054099,0.00010513882514054099
0.00017998109791294333,0.00018713229483082619,8.839556322749883e-5,8.839556322749883e-5
0.00015893214997271082,0.00016464509905336996,7.442290593393662e-5,7.442290593393662e-5
0.00014035253556220645,0.00014486821033985608,6.270640933372649e-5,6.270640933372649e-5
0.00012395210449817043,0.00012747383098973315,5.2845800728875004e-5,5.2845800728875004e-5
0.00010947510779850534,0.00011217441483186961,4.453259149818338e-5,4.453259149818338e-5
9.669587286490363e-5,9.871736804084317e-5,3.7522624793841167e-5,3.7522624793841167e-5
8.541514251734098e-5,8.688060670886641e-5,3.1614683192219675e-5,3.1614683192219675e-5
7.545693710578971e-5,7.646878084656509e-5,2.6637999139157514e-5,2.6637999139157514e-5
6.666583513445432e-5,6.731002668479584e-5,2.2446309650227925e-5,2.2446309650227925e-5
5.8904594793703545e-5,5.925314684177498e-5,1.8914984786611082e-5,1.8914984786611082e-5
5.205205895960906e-5,5.216514434705223e-5,1.5938860316457982e-5,1.5938860316457982e-5
4.6001301015064676e-5,4.592905506710022e-5,1.342984797695064e-5,1.342984797695064e-5
4.0657979324783425e-5,4.044203623308363e-5,1.1314324382450173e-5,1.1314324382450173e-5
3.593887533183682e-5,3.561367805476606e-5,9.530619399708975e-6,9.530619399708975e-6
3.1770594955416865e-5,3.136451181728047e-5,8.02686458722155e-6,8.02686458722155e-6
2.8088416057131773e-5,2.7624692205739754e-5,6.7592827573594366e-6,6.7592827573594366e-6
2.4835266828070803e-5,2.4332834581669168e-5,5.690862451713393e-6,5.690862451713393e-6
2.1960821464658144e-5,2.1434990095777986e-5,4.790311297043166e-6,4.790311297043166e-6
1.9420700719538072e-5,1.888374323972245e-5,4.031195236570557e-6,4.031195236570557e-6
1.717576598600569e-5,1.6637417931124326e-5,3.3912058931690368e-6,3.3912058931690368e-6
1.51914965738686e-5,1.465937959236529e-5,2.8515285604300585e-6,2.8515285604300585e-6
1.3437440788369892e-5,1.2917421960133218e-5,2.3962995062938543e-6,2.3962995062938543e-6
1.1886732335935844e-5,1.1383228555355796e-5,2.012145804295077e-6,2.012145804295077e-6
1.0515664445553006e-5,1.0031899848662925e-5,1.6877996323765107e-6,1.6877996323765107e-6
9.303314905046885e-6,8.84153817100534e-6,1.413776564599278e-6,1.413776564599278e-6
8.231215961435051e-6,7.792883341020982e-6,1.1821062386842487e-6,1.1821062386842487e-6
7.283063720545189e-6,6.868992811462127e-6,9.861047685589131e-7,9.861047685589131e-7
6.444462302598645e-6,6.054960880129471e-6,8.201809912309759e-7,8.201809912309759e-7
5.70269856903936e-6,5.337672171690713e-6,6.796712919673645e-7,6.796712919673645e-7
5.046543734689223e-6,4.705585181944913e-6,5.606985542040393e-7,3.9132349088588264e-7
4.466078622479886e-6,4.148542192464093e-6,4.6005012311684233e-7,3.374650302686577e-7
3.952539710210861e-6,3.6576023180654406e-6,3.750696304457094e-7,3.151006440793652e-7
3.49818346484493e-6,3.224894848934938e-6,3.035593064103421e-7,2.8241765084969185e-7
3.0961667645278314e-6,2.843490399683966e-6,2.4369178752192477e-7,2.4645978645989587e-7
2.7404414763326135e-6,2.5072876848931004e-6,1.9393117968131837e-7,2.1407951373612261e-7
2.425661492880815e-6,2.2109140099455325e-6,1.5296257211213128e-7,1.8657556366732005e-7
2.1471007373196065e-6,1.94963780179599e-6,1.196301453338444e-7,1.6320060804355236e-7
1.900580827095999e-6,1.7192917108636924e-6,9.288684159950085e-8,1.430355486512169e-7
1.6824072456576579e-6,1.5162049961077713e-6,7.17599238900913e-8,1.2544097349167142e-7
1.4893130103676492e-6,1.3371440637359079e-6,5.5334678808217115e-8,1.1002618003103267e-7
1.3184089469691577e-6,1.1792601687184085e-6,4.275493126292807e-8,9.65206816513422e-8
1.1671397880052363e-6,1.0400434097909892e-6,3.323610834412346e-8,8.469602648357656e-8
1.0332454065557907e-6,9.172822550845907e-7,2.6084332393863565e-8,7.434436024781964e-8
9.147265791342797e-7,8.090279288038983e-7,2.071352828771668e-8,6.527873129608313e-8
8.098147440196143e-7,7.135630711354462e-7,1.6653384197131123e-8,5.7334998140452425e-8
7.169452849334586e-7,6.293741552409127e-7,1.3544977330730932e-8,5.037086258999762e-8
6.347339259004466e-7,5.551272080396156e-7,1.1125992728566627e-8,4.4263123429653366e-8
5.619558723014636e-7,4.896464366056644e-7,9.210669543505871e-9,3.890473020633608e-8
4.97527376380273e-7,4.3189541036046013e-7,7.669665899459938e-9,3.420234951228385e-8
4.4048944351860454e-7,3.8096049167011463e-7,6.413073408501756e-9,3.0074473010372875e-8
3.8999342909004004e-7,3.360362446940797e-7,5.377638586935609e-9,2.6449886784009565e-8
3.4528830519467473e-7,2.9641258501799945e-7,4.517856970184666e-9,2.3266362734696904e-8
3.057094025511886e-7,2.614634613022108e-7,3.80006237636053e-9,2.046951053804324e-8
2.706684557067555e-7,2.3063688537896125e-7,3.1986102762576513e-9,1.8011769730873594e-8
2.396447998914865e-7,2.0344614936650742e-7,2.6934376769960433e-9,1.5851530975818187e-8
2.1217758562017054e-7,1.7946208781348752e-7,2.268495106593356e-9,1.3952373541744543e-8
1.8785889281705684e-7,1.5830625997222013e-7,1.9107206388388073e-9,1.2282404098346177e-8
1.6632764006129892e-7,1.3964494231386634e-7,1.6093490624201518e-9,1.0813682551657083e-8
1.4726419674272387e-7,1.2318383459493083e-7,1.3554297134737285e-9,9.521722647705316e-9
1.303856166741807e-7,1.0866339438532627e-7,1.1414766097592812e-9,8.38505713225586e-9
1.1544142119870326e-7,9.585472516775696e-8,9.612048923963437e-10,7.384858881433981e-9
1.0220986820730201e-7,8.455595208711879e-8,8.093256783532199e-10,6.504610643190767e-9
9.04946508785049e-8,7.458902731661174e-8,6.81382122971819e-10,5.729817010025051e-9
8.012197648004986e-8,6.579691394559852e-8,5.73615805453378e-10,5.0477530833642975e-9
7.093798133871816e-8,5.804110339811343e-8,4.828562980129775e-10,4.447245028508445e-9
6.280644317628167e-8,5.119942676142422e-8,4.0642903394172705e-10,3.918478365408584e-9
5.560675650726413e-8,4.51641251299189e-8,3.420779765764157e-10,3.4528304000755643e-9
4.9232140767586497e-8,3.9840148228742126e-8,2.8790047192812185e-10,3.0427236827724425e-9
4.35880543537732e-8,3.514365424245878e-8,2.422922506285378e-10,2.681497793032551e-9
3.8590790854529e-8,3.100068699666776e-8,2.039009494174589e-10,2.3632971081490742e-9
3.41662364980127e-8,2.734600947771141e-8,1.715868172716033e-10,2.082972519684961e-9
3.024877026123864e-8,2.4122075173807382e-8,1.4438949610660918e-10,1.8359953287615604e-9
2.6780290229946885e-8,2.1278120920822473e-8,1.2149994391717892e-10,1.618381781223569e-9
2.3709351690834553e-8,1.8769366873335532e-8,1.0223671304496312e-10,1.4266269032016453e-9
2.099040411220001e-8,1.6556310928085344e-8,8.602591645468533e-11,1.2576464703701283e-9
1.8583115649384184e-8,1.4604106430054013e-8,7.238431590436344e-11,1.1087260940044743e-9
1.6451775120461193e-8,1.2882013315641085e-8,6.09050514095017e-11,9.774765369426692e-10
1.4564762555351274e-8,1.1362914014046883e-8,5.124560409026091e-11,8.617944854597295e-10
1.289408044548856e-8,1.002288645593785e-8,4.3117646385087866e-11,7.598281011988675e-10
