x1,x2,x3
99.99999888144706,99.99999888144706,99.99999888144706
80.86581771766365,80.86581771766365,84.64029941260415
67.49340747856459,67.49340747856459,73.33187944239992
56.74484946737019,56.74484946737019,64.45970397757718
48.15956031540063,48.15956031540063,56.56866037074322
41.36060652422872,41.36060652422872,49.52573381252189
35.99205460227317,35.99205460227317,43.21866965124411
31.684792845182162,31.684792845182162,37.61201582129633
28.163196881104668,28.163196881104668,32.64963882859678
25.238115013607025,25.238115013607025,28.277295254882993
