x1,x2,x3,x4,x5
50.00047323534246,50.00047323534246,50.00047323534246,50.00047323534246,50.00047323534246
14.9447767239617,14.982005109629347,14.982005109629347,14.982005109629347,14.9447767239617
8.010889620833275,7.930431563126766,7.930431563126766,8.106035337424908,8.010889620833275
5.093364870966929,4.517221600832457,4.517221600832457,5.2699117647466585,5.093364870966929
3.5135873509969224,2.60182922097857,2.60182922097857,3.9473772340525572,3.5135873509969224
2.5407011025588484,1.5731591093460315,1.5731591093460315,2.9393704584010543,2.5407011025588484
1.8934433033881581,1.0822414702198961,1.0822414702198961,2.124084044877644,1.8934433033881581
1.4404138348390414,0.7886675042735668,0.7886675042735668,1.561515227340239,1.4404138348390414
1.111960858548922,0.5679039882689118,0.5679039882689118,1.1856959861280785,1.111960858548922
0.8676886179340974,0.4057328649210717,0.4057328649210717,0.9246536357939517,0.8676886179340974
0.6825738916648136,0.30318719990301485,0.30318719990301485,0.7322210694290563,0.6825738916648136
0.5402747745022836,0.18958421187374153,0.2387493452534442,0.5814424897330125,0.5402747745022836
0.42968609133013624,0.13750060072772213,0.19888570559322422,0.46196572935719904,0.42968609133013624
0.3430017416205382,0.1032541742647069,0.17474292396857516,0.3677730911354775,0.3430017416205382
0.2746111751390192,0.07877713193000374,0.15948234115239188,0.2936644711976216,0.2746111751390192
0.2203657770448325,0.060731475178644134,0.14884124408633373,0.2352513819931576,0.2203657770448325
0.17715958892760475,0.04728717772129143,0.14113920593963206,0.18900112483311143,0.17715958892760475
0.1426366874327013,0.03711578104835453,0.13575362063956753,0.15219705283305207,0.1426366874327013
0.11497689116024967,0.029295295438094282,0.1320837577413792,0.12278920654071923,0.11497689116024967
0.09276315250698697,0.023207776911044392,0.1297434431399305,0.09922478750314834,0.09276315250698697
0.07490207033514956,0.018433110461706925,0.12799345507697837,0.08030696370529422,0.07490207033514956
