x1,x2,x3,x4,x5
50.00063874707969,50.00063874707969,50.00063874707969,50.00063874707969,50.00063874707969
14.944813388429635,14.957226692951263,14.957226692951263,14.957226692951263,14.944813388429635
8.01085613084888,8.168114755172862,8.168114755172862,8.0425983657865,8.01085613084888
5.093369480374847,5.405312644870387,5.405312644870387,5.205720879004275,5.093369480374847
3.5135880110923416,3.673414365112962,3.673414365112962,3.8086460470271035,3.5135880110923416
2.5407036899413344,2.5485589426576287,2.5485589426576287,2.752057950072716,2.5407036899413344
1.8934435505929081,1.840753421209283,1.840753421209283,1.9848989338663778,1.8934435505929081
1.440414193368141,1.3639348444763055,1.3639348444763055,1.480787388584778,1.440414193368141
1.1119602697936748,1.0198319774329887,1.0198319774329887,1.1393404857758367,1.1119602697936748
0.8676901847753753,0.7677490104426918,0.7677490104426918,0.8920299497331585,0.8676901847753753
0.6825733919205415,0.58653804945145,0.58653804945145,0.7034367766748064,0.6825733919205415
0.5402731476766653,0.4194896777657449,0.4551005898828738,0.556922775245351,0.5402731476766653
0.4296810562091886,0.3191705386001423,0.3597492232514794,0.4425624270911259,0.4296810562091886
0.3430015938020564,0.24695963283570438,0.29104481655135395,0.3530231577788429,0.3430015938020564
0.27461224741471657,0.19248459911914068,0.24114638389435733,0.28261963641787846,0.27461224741471657
0.22036384777813856,0.15100110589849658,0.20410516616854674,0.22692989430210342,0.22036384777813856
0.177160247787017,0.11925545880148292,0.17640502427696053,0.18264068670826145,0.177160247787017
0.1426365382916701,0.09468561509156742,0.1556338009214805,0.14727548242878924,0.1426365382916701
0.11497486268688206,0.0754668704971248,0.1401021484629696,0.11895333636517802,0.11497486268688206
0.09276415464698196,0.060315317196781015,0.12849170635140783,0.09622609546845423,0.09276415464698196
0.07490128894687242,0.048312359764568324,0.11981530276465019,0.07795808234323198,0.07490128894687242
