x1,x2
999.9999905804951,999.9999905804951
629.5408009081877,908.0979941089331
442.0949833904014,828.7750604135274
309.50021274170075,752.4476919316022
204.5555957137202,683.2942116389547
127.47201661262167,620.4987916622626
77.0102937921254,563.4732654585309
46.75056968161624,511.68878249688163
29.313745908317543,464.66383608779023
19.17434939174123,421.96180332844494
13.019650022483262,383.18109775026244
9.090187291875623,347.9676562599227
6.4850340800872175,315.9886975051778
4.728618686948977,286.948587074246
3.539543684786821,260.57940715303613
2.733157560232087,236.63335392058343
2.183911397428659,214.88563317673413
1.8027606451369138,195.1392047654383
1.5352661906736387,177.20403560824116
1.3468894117803814,160.9206883645604
1.2276196543230924,146.1294200079082
