x1,x2,x3,x4
0.8716041388197945,0.8716041388197945,0.8716041388197945,0.8716041388197945
0.42333127570068646,0.2983722722736262,0.2983722722736262,0.2983722722736262
0.22597757278743594,0.22770659460179268,0.21798071937740693,0.21798071937740693
0.1284108862371199,0.17245193965378255,0.17551368810464069,0.17551368810464069
0.07634948607746632,0.12382931461856461,0.12714540044718506,0.12714540044718506
0.04710774244497307,0.0828999910538471,0.07981570000458857,0.07981570000458857
0.03001558633516579,0.0511140599650731,0.043450456678113154,0.043450456678113154
0.019666128262317343,0.029110871201660293,0.021810991478295513,0.021810991478295513
0.013190713865141673,0.016076350096959742,0.012351965487163837,0.012351965487163837
0.009016339754208855,0.009794886746354502,0.008314322764795065,0.008314322764795065
0.006254434321986261,0.006913512153733975,0.0053658612494035945,0.0053658612494035945
0.004387312422674667,0.0049162369684426594,0.0030931363137456512,0.0030931363137456512
0.0031033732617031435,0.0031875785500122523,0.0017602312874666472,0.0017602312874666472
0.0022088242690710236,0.0019130591433732188,0.0011158368350234864,0.0011158368350234864
0.0015793982869135826,0.0012463293669537337,0.0007166154627732019,0.0007166154627732019
0.001133252671503096,0.0009736693742130419,0.00041796652465738555,0.00041796652465738555
0.0008152826707401707,0.0007610010453416666,0.00023524980205090208,0.00023524980205090208
0.0005877319171530499,0.0005269167715863316,0.00014813461818019246,0.00014813461818019246
0.0004243804144208542,0.00032767843233892944,9.755847629724324e-5,9.755847629724324e-5
0.00030683345259169037,0.0002125208342167262,6.016623164115324e-5,6.016623164115324e-5
0.00022208724459484732,0.00016189922575250254,3.8268968442383084e-5,3.8268968442383084e-5
0.00016089613487580884,0.0001230703022161433,2.734240522035824e-5,2.734240522035824e-5
0.0001166579159961469,8.180049538192169e-5,1.8856063437763936e-5,1.8856063437763936e-5
8.464236265327443e-5,4.988788297419111e-5,1.1521819946299143e-5,1.1521819946299143e-5
6.145170051082543e-5,3.661600421042058e-5,6.990181853446912e-6,6.990181853446912e-6
4.4640282708359774e-5,3.209816474560288e-5,4.909300373231144e-6,4.909300373231144e-6
3.2444880204303395e-5,2.540993977829035e-5,3.523686103891576e-6,2.01508067712976e-6
2.359253645725328e-5,1.690687635155281e-5,2.388056115091323e-6,1.360544840668063e-6
1.7163195138996645e-5,1.0481171263651895e-5,1.7767007012127367e-6,1.0910813032084282e-6
1.249121482729459e-5,8.000410686553265e-6,1.5769510551403082e-6,8.720689432712093e-7
9.094606675210114e-6,6.893713556344199e-6,1.4947416811301544e-6,6.458336621327797e-7
6.62410008347338e-6,5.140943023706381e-6,1.457369317669393e-6,4.590816223724796e-7
4.826426107115108e-6,3.0992527873320455e-6,1.4533446779512109e-6,3.432583686872631e-7
3.517816809986385e-6,1.8096963310251731e-6,1.4537381215050964e-6,2.7265877200989223e-7
2.5648575995777254e-6,1.6393814147015329e-6,1.446263312895726e-6,2.0965181653002496e-7
1.8706394181074878e-6,1.5617243018859488e-6,1.4361339329646396e-6,1.4524311202243974e-7
1.3647355615549652e-6,1.1835471379229286e-6,1.4289931210732482e-6,8.937498386071194e-8
9.95941418373003e-7,7.037589899462025e-7,1.4257668235414946e-6,5.375579673862036e-8
7.270119819250372e-7,4.048648226842115e-7,1.4251905187801873e-6,3.9121694416841026e-8
5.308450680622647e-7,3.7352538386041084e-7,1.4258138964803056e-6,3.157387246018203e-8
3.8771150085578186e-7,3.5422036743343863e-7,1.4265817250465603e-6,2.2580806418186654e-8
2.8324401368894096e-7,2.6149326728621623e-7,1.4269902925118734e-6,1.3505878612752795e-8
2.069763143476694e-7,1.4660510540989835e-7,1.4270085610730997e-6,8.245725612165911e-9
1.5128131593891582e-7,8.111078626572576e-8,1.4268253474088573e-6,7.379170317489774e-9
1.1059913246680597e-7,8.4068886629221e-8,1.4266257986744667e-6,6.764046447287353e-9
8.087552670819488e-8,8.261786223189567e-8,1.4265016483066916e-6,5.0333434854526035e-9
5.9153278469037615e-8,6.110313241843648e-8,1.426460959552274e-6,2.9611433057439788e-9
4.3274718151736964e-8,3.397168393059764e-8,1.4264713097626753e-6,1.5852535862308837e-9
3.1665105756603925e-8,1.8611660646542766e-8,1.4264967128710065e-6,1.3514901885704568e-9
2.3174828546924954e-8,1.9402091659794875e-8,1.4265155364753045e-6,1.3046371351373255e-9
1.6964408230006572e-8,1.8980446831539846e-8,1.426521982274285e-6,9.920592263256404e-10
1.2420677207563811e-8,1.3861565855093401e-8,1.4265195619710527e-6,5.700120406995484e-10
9.095656569976196e-9,7.51039744765431e-9,1.4265140586430458e-6,2.8195710416797036e-10
6.6619742832657735e-9,4.107550641554949e-9,1.4265095051027164e-6,2.667847114610141e-10
4.880338244446394e-9,4.51058764704956e-9,1.4265072902348149e-6,2.7983315316722744e-10
3.5757979426218043e-9,4.4319341299172724e-9,1.4265070007114492e-6,2.2085665628288146e-10
2.6204153894139304e-9,3.2210092090108428e-9,1.4265076157570726e-6,1.3068164952653124e-10
1.9206115041404734e-9,1.7339823566407383e-9,1.4265083051713456e-6,6.428680386209229e-11
1.4079241300231216e-9,9.521519486739274e-10,1.4265086904896689e-6,5.7047769659544226e-11
1.0322561656090602e-9,1.0480591144000789e-9,1.4265087547282906e-6,6.050338999549378e-11
7.569416907390853e-10,1.0223992341527831e-9,1.4265086412680052e-6,4.840758838808801e-11
5.551397260591976e-10,7.362165761501521e-10,1.4265084958532845e-6,2.8668106498010465e-11
4.071977727354354e-10,3.9156519790810293e-10,1.4265083982451627e-6,1.3384518634374073e-11
2.9872390942934477e-10,2.1876195429454568e-10,1.4265083629726042e-6,1.1869388776663024e-11
2.1917671114160198e-10,2.4538646111673996e-10,1.4265083692714768e-6,1.3219561639817379e-11
1.6083368642998453e-10,2.378457465163827e-10,1.4265083900284853e-6,1.085925605816702e-11
1.180364675221216e-10,1.700041794130942e-10,1.4265084072693676e-6,6.5920564182984586e-12
8.663839252171306e-11,8.990995113485901e-11,1.426508414884799e-6,3.1690015862298723e-12
6.360013092221722e-11,5.095821947666296e-11,1.4265084145958822e-6,2.6991549810800787e-12
4.669362085932795e-11,5.719264490201e-11,1.4265084107561497e-6,2.9777374284451595e-12
3.428526592757e-11,5.492943317345494e-11,1.4265084069290431e-6,2.4578054216590605e-12
2.5177143612996257e-11,3.8924058201461353e-11,1.4265084047384264e-6,1.4986874758725086e-12
1.8490681882663246e-11,2.044356824455547e-11,1.4265084042163579e-6,7.088197173780622e-13
1.3581431081202678e-11,1.1865624016756192e-11,1.4265084046579324e-6,5.890549677202879e-13
9.976608153504696e-12,1.3387339670183623e-11,1.4265084053284736e-6,6.621289136654415e-13
7.329320977169315e-12,1.2732901974067637e-11,1.4265084057974145e-6,5.537180161620073e-13
5.385012598119658e-12,8.947842838581672e-12,1.4265084059591396e-6,3.423484028514772e-13
3.956859352281546e-12,4.676906505988207e-12,1.426508405902338e-6,1.6612257314184622e-13
2.9077308776308377e-12,2.770718909062715e-12,1.4265084057660423e-6,1.3612523815270773e-13
2.136959829763127e-12,3.122249742107806e-12,1.426508405651331e-6,1.5082452280876218e-13
1.570637542456169e-12,2.9394537089207217e-12,1.426508405596805e-6,1.2604122896119093e-13
1.1544949494535374e-12,2.0478097534240554e-12,1.4265084055944127e-6,7.812360827588274e-14
8.486793157748849e-13,1.065267867793201e-12,1.4265084056174037e-6,3.786009230346649e-14
6.239214149739349e-13,6.47534790688138e-13,1.4265084056418677e-6,3.054924732256848e-14
4.587226407458566e-13,7.294231117962236e-13,1.4265084056558145e-6,3.3930688591483915e-14
3.372903819082697e-13,6.794159535605207e-13,1.4265084056582855e-6,2.847779592950993e-14
2.480224287722972e-13,4.692003724568213e-13,1.4265084056540406e-6,1.7766441658647185e-14
1.823942708385683e-13,2.4309243848856406e-13,1.4265084056484466e-6,8.768959025869128e-15
1.3414209687816862e-13,1.51348407184253e-13,1.4265084056447296e-6,7.071787143812241e-15
9.866284099119458e-14,1.700422443765336e-13,1.4265084056436075e-6,7.75080674454378e-15
7.257356640249964e-14,1.567109779076654e-13,1.426508405644247e-6,6.482573337999016e-15
5.3387838807723155e-14,1.0727705122097725e-13,1.4265084056454375e-6,4.04538981607308e-15
3.9277995689492166e-14,5.5378104406097794e-14,1.4265084056463381e-6,2.004848646907414e-15
2.8900502298318726e-14,3.5361608301204746e-14,1.4265084056466763e-6,1.6108042950000072e-15
2.1267637351029216e-14,3.9602950573014566e-14,1.4265084056465806e-6,1.757297868653194e-15
1.56532086842199e-14,3.6100586046150755e-14,1.4265084056463174e-6,1.4682276100413977e-15
