x1,x2,x3
62.50082697802324,62.50082697802324,62.50082697802324
19.122444074214812,19.13861949294648,19.13861949294648
10.506885332292226,10.819215862121021,10.819215862121021
6.856870042328839,7.257278282680317,7.257278282680317
4.8615464074652746,4.983584606636313,4.983584606636313
3.617739350804454,3.4929428248853087,3.4929428248853087
2.778011116566038,2.544986042489733,2.544986042489733
2.1801437979416027,1.9142297056163953,1.9142297056163953
1.738172784154378,1.4588688430889794,1.4588688430889794
1.402303256215851,1.1191132231306347,1.1191132231306347
1.141662269966826,0.8676694383466788,0.8676694383466788
0.9360985148854375,0.6396980927217353,0.6821234348879819
0.7718902048684251,0.49685632806014135,0.5451818537561881
0.6393825700763842,0.3933551062123974,0.44509464896688894
0.5315665786206829,0.3150778794473668,0.3714471941070478
0.44325813919510404,0.25492992634323425,0.3160319388341536
0.3705319834144768,0.20806936234696444,0.2738430582138474
0.3103677976533682,0.1709832570912737,0.24171514140992528
0.26041115521451064,0.1412189798603481,0.21720263345711682
0.21880287818184674,0.11707574485114008,0.19858097335554087
0.1840560155097386,0.09735701699715843,0.18443128571526946
