x1,x2,x3,x4,x5
1.0,1.0,1.0,1.0,1.0
1.0,0.8032676398711563,0.7966266923479429,0.7925920213954765,0.7899986536247746
1.0548728811172996,0.8978831985607323,0.8202206814190691,0.7596777728992986,0.7146439091082207
1.0210215442823505,0.6599351748487644,0.5285918623329814,0.4362382474744581,0.3719691543590752
1.0203010205581546,0.5219367518216292,0.41105860056593757,0.35640747403438316,0.3336676096425487
1.0701985017668059,0.7270899019274363,0.6216115568192504,0.5538447492559953,0.5071109741526421
1.09659653142213,0.7797243046656784,0.637331401151307,0.5573772502451838,0.5099822561897108
1.123000773605439,0.7120611582759141,0.5697903015732942,0.5002871408399593,0.46038599728514823
1.1475476187804956,0.5611113694900647,0.43894089746464604,0.370994030181453,0.3280360235642129
1.161905740109745,0.4591431773024226,0.34742830727421886,0.29002395521326946,0.26265249797983153
1.7583447257486544,0.17510768982793362,0.11752491147488064,0.09691766111799262,0.08671281238761067
0.9706691467720927,0.1533348045021865,0.08745306782736784,0.07073016335072697,0.06373226719412645
0.9609543131995115,0.1389199102806042,0.07798090742456593,0.05823669564540411,0.05254102100970123
1.022424155228447,0.1285870531511876,0.07136945075860818,0.050518716257032,0.045655445854537
1.1393637754360089,0.12088624445492903,0.06653130460475339,0.0453227281179692,0.040987157929380874
1.149456783829612,0.11491665891715105,0.06284666125253838,0.04162021279985378,0.03757844979926785
1.090689078740915,0.11013814922555316,0.059934275157964886,0.03892356342131341,0.03499457795142067
1.0572713572819452,0.10617043361643297,0.05752490006575598,0.036856653594503894,0.03293855866102051
1.0353827870537187,0.10282031411242971,0.055532874349245955,0.035218077369497995,0.03129321799870687
1.0229078355369576,0.09997027684966388,0.05384639342520405,0.03395234413100462,0.02997699608412801
1.0130766367134796,0.09747267773449884,0.0524082614527427,0.03290124065345083,0.02888454373807437
