x1,x2,x3
106.25025484287308,106.25025484287308,106.25025484287308
33.582644897593994,33.7640355032796,33.7640355032796
23.045058479532216,18.237487913854057,18.237487913854057
13.346595049097886,10.205750106752411,10.205750106752411
10.512985451492511,6.9113654990840745,6.992831467768359
8.17100563375981,5.133061987545643,5.888486172658905
6.584922535062982,4.019939826190289,5.195987095054391
5.363187306341647,3.2637311097385693,4.205279841300042
4.439984826832306,2.7105791434211115,3.213060709434246
3.726785651069893,2.278131958938818,2.352361433492405
