x1,x2,x3,x4,x5
1.0,1.0,1.0,1.0,1.0
1.0,1.0008443632873445,1.0014239666972078,1.0011880168303635,1.000873839752998
1.0133885283743187,1.029722141592693,0.9955325059257557,0.9348851318878755,0.879974401788046
1.032346157674001,1.0583931665076374,0.8956800289423511,0.74495533247756,0.630386399072578
1.0307768021856916,1.0251023150997947,0.7506724046006432,0.5410127359170155,0.3982938798611037
1.022871442177183,0.9654705115562734,0.6247199141965191,0.3963909561674587,0.30673645505581115
1.0239021208719628,0.9160978296033275,0.5458148472724851,0.368391996512651,0.32218080473469785
1.0298199900927831,0.8780544071887718,0.499235966563826,0.3278902213128227,0.28870724750676163
1.0336046659993412,0.8392693465621218,0.4559076786712936,0.2861618516532172,0.24141894680370907
1.0358552044376987,0.7980736083258314,0.41073249481956126,0.24609149383851284,0.19458132824280486
1.038953359689601,0.7600099152485056,0.3727287954739401,0.2147240314551486,0.16217465363221995
1.0000024612853735,0.6833646489263047,0.31148723398808253,0.1533841781052638,0.108511395270407
0.9999993910411801,0.6436823963333171,0.28080465838065455,0.13362459334869195,0.08485908413210233
1.0000054927019104,0.6152049900288008,0.25983636977639474,0.12094658638224523,0.0713714286611566
0.9999993660767139,0.5927320285622159,0.24426303507988398,0.11184575995936653,0.06245876626647552
1.000008050477799,0.5751297638826217,0.23235286602382021,0.10501731970416572,0.056107819608937085
1.0000039477397875,0.5615384481420215,0.22320686702819348,0.09978278474072012,0.051719107164811935
0.9999935814821546,0.5509089476686851,0.21603482447027825,0.09566209748803868,0.04913028419688535
0.9999953199271489,0.5422970162734443,0.21023880832844766,0.09235429295191805,0.04710458119101647
0.9999885176465767,0.5350664822956155,0.20543383233583698,0.08963052592650415,0.04550119214735142
1.0000116228905427,0.528960675960851,0.20136481252763944,0.08733038756303214,0.044120872334803024
