x1,x2,x3
99.99999980048634,99.99999980048634,99.99999980048634
80.86630821878217,80.86630821878217,84.640492872266
67.49676303067754,67.49676303067754,72.54920945791707
56.43506459974212,56.43506459974212,61.56515307909824
46.8710409327476,46.8710409327476,52.176758748655445
38.90859053920347,38.90859053920347,44.16284922790886
32.51834301866113,32.51834301866113,37.380556260405335
27.505345496288996,27.505345496288996,31.639441524714176
23.64450652586073,23.64450652586073,26.78114664983235
20.638659445585112,20.638659445585112,22.668462875281232
