x1,x2,x3
99.99999875651972,99.99999875651972,99.99999875651972
76.65168865933715,76.65168865933715,88.36016464095334
62.349214150992246,62.349214150992246,78.07527690132025
50.832894346923815,50.832894346923815,68.98741715551694
40.970606594350684,40.970606594350684,60.95736989720737
32.89989835838655,32.89989835838655,53.86222388442175
26.663809705883654,26.663809705883654,47.59267938048495
22.088070747312035,22.088070747312035,42.05329846646547
18.889067697391322,18.889067697391322,37.15831874425738
16.614173797327442,16.614173797327442,32.83345524255235
