x1,x2,x3
99.9999998918086,99.9999998918086,99.9999998918086
80.86583011554997,80.86583011554997,84.64015290574338
67.49437589039994,67.49437589039994,71.63990880821733
56.14837950466813,56.14837950466813,60.63620894869796
46.3762295495312,46.3762295495312,51.3228689554662
38.31424258981824,38.31424258981824,43.439881821761226
31.959739007013766,31.959739007013766,36.76752803458577
27.05507316787677,27.05507316787677,31.12020948212038
23.260455834141204,23.260455834141204,26.340266844653947
20.31485511626221,20.31485511626221,22.294681357965153
