x1,x2,x3
106.25043472236177,106.25043472236177,106.25043472236177
36.01051414747374,33.76406424458241,33.76406424458241
20.088193927621475,18.01811706253225,18.01811706253225
13.055847725970237,9.934409556303923,9.934409556303923
9.682082728099651,5.6382793917390455,5.6382793917390455
7.52217922352791,4.41421804914711,4.41421804914711
6.383175907436123,4.156803436646139,4.156803436646139
6.224058332694908,3.92539765893295,3.92539765893295
5.946749568027618,3.4275126704540457,3.4275126704540457
5.501673539976937,2.883938004142306,2.883938004142306
4.923943750142183,2.4814965861199414,2.4814965861199414
4.294641971544266,2.217682693630674,2.217682693630674
3.702564344145499,1.9816516768896844,1.9816516768896844
3.204472121925404,1.7672253067169368,1.7672253067169368
2.785767411150912,0.9180569880101376,1.5586442566496763
2.4280809394003695,0.6304258828750288,1.3719304772417913
2.119663618209735,0.46984375920693366,1.2200573002114234
1.8564679114792733,0.3647300071332378,1.1186263822526676
1.6309544991191787,0.2900940905544168,1.0448405532676774
1.439447371135533,0.2343790245971003,0.9822064104928416
1.2780073990288636,0.19157388020876928,0.9239021332206754
