x1,x2,x3
92.8575578829326,92.8575578829326,92.8575578829326
29.255926117548256,29.325420459055238,29.325420459055238
16.574504114261796,11.863385832916764,11.863385832916764
11.167261895547268,3.153633293076754,3.153633293076754
8.184571756245298,4.782216938585258,4.782216938585258
6.303788885464844,3.9883158352751495,3.9883158352751495
5.01626691966357,2.8493146549654136,2.8493146549654136
4.0865666353915,1.6124463623080354,1.6124463623080354
3.3856567026553055,0.8511564125604192,0.8917573360554196
2.840778685431471,0.5599954733648811,0.7900504806379585
2.4072284423648873,0.4040124928413892,0.7398268556898028
2.0560139227528134,0.3064840338244579,0.6914049933662919
1.7675792780784003,0.23962353986507307,0.6265175529016304
1.5287111630770636,0.19080856171554217,0.5874386508070871
1.3282425462217626,0.1536850581512899,0.5935790153168248
1.1585373431679598,0.12470511170204604,0.5923545001628369
1.0138414773349431,0.10177465025407256,0.5786874694758288
0.8897088588247357,0.08359647345010093,0.558469321214635
0.7826981218127396,0.06939005240264468,0.5475530473060638
0.6902367086898505,0.05812279206744393,0.5470149275139401
0.6097277849611897,0.049013942649957995,0.5462756649298829
