x1,x2,x3,x4
1.07465581176301,1.07465581176301,1.07465581176301,1.07465581176301
1.0689109541692978,1.0502301284283306,1.0502301284283306,1.0502301284283306
1.0632275068296688,1.048258072799343,1.0354515298606037,1.0354515298606037
1.0576145958867125,1.0528187119460035,1.0231435473933308,1.0231435473933308
1.0520791842131954,1.054495831594967,1.010938896402315,1.010938896402315
1.0466255376656406,1.0508641271854398,0.9984870563711682,0.9984870563711682
1.0412550908813905,1.0442556236029765,0.9859659028426812,0.9859659028426812
1.0359665856422586,1.0372552644124735,0.9735925926971689,0.9735925926971689
1.0307564953828103,1.0310674829980826,0.9616806308953249,0.9616806308953249
1.0256197384379657,1.025739235921282,0.9502651924847452,0.9502651924847452
1.0205505701907631,1.0208627203093195,0.9392484921048551,0.9392484921048551
1.0155434556707343,1.016070414140033,0.9285544858928376,0.9285544858928376
1.0105937322857603,1.0112052343434896,0.9180938139035695,0.9180938139035695
1.0056979593896358,1.0062763406968251,0.9078170622381885,0.9078170622381885
1.000853954605804,1.0013531114959582,0.8977798223089752,0.8977798223089752
0.996060587316865,0.9964903020794748,0.8880924866078942,0.8880924866078942
0.9913174260479061,0.9917057898931377,0.8788652546715723,0.8788652546715723
0.9866243330399398,0.9869919614874486,0.8701775036587627,0.8701775036587627
0.9819810834538948,0.9823346101166848,0.8620592820155735,0.8620592820155735
0.9773870662595061,0.9777243060039643,0.8543692829038679,0.8543692829038679
0.9728411000807596,0.9731582121255791,0.846938204667756,0.846938204667756
0.9683413719026966,0.9686368797482746,0.8397030981402384,0.8397030981402384
0.9638854844369271,0.9641607439125839,0.8326472111503692,0.8326472111503692
0.9594705838445804,0.9597284786363265,0.8257533069699827,0.8257533069699827
0.9550935347531077,0.9553371067018079,0.8189914867210745,0.8189914867210745
0.9507511118217438,0.9509828708352774,0.8123252287229259,0.8123252287229259
0.9464401828849569,0.9466620387666437,0.8057234742022843,0.8057234742022843
0.942157865149227,0.9423713245088424,0.7991682103951508,0.7991682103951508
0.937901641931812,0.9381079856209429,0.792653653680638,0.792653653680638
0.9336694331412929,0.9338697767995766,0.7861808463308456,0.7861808463308456
0.9294596184878177,0.9296548908094368,0.779752514156443,0.779752514156443
0.9252710181125549,0.925461926626708,0.7733702838380787,0.7733702838380787
0.9211028400778211,0.9212898680482308,0.7670341389559946,0.7670341389559946
0.9169546068938657,0.9171380466724139,0.7607431145409078,0.7607431145409078
0.9128260734404311,0.9130060795365386,0.7544962377714178,0.7544962377714178
