x1,x2,x3
99.99999980094817,99.99999980094817,99.99999980094817
88.36091310991326,76.65336333353446,76.65336333353446
78.07658640722028,61.23587204704123,61.23587204704123
68.9887543522203,49.4291046226372,49.4291046226372
60.9587211106697,39.7853124186953,39.7853124186953
53.86526478535213,32.03101326279864,32.03101326279864
47.59442013845125,26.04202573886799,26.04202573886799
42.055282577565244,21.64480865083688,21.64480865083688
37.16100768402929,18.454668154364356,18.453858097950473
32.83715509738263,16.031893530494173,16.009606317349963
29.016651425166977,14.208431077489536,14.228272401234001
25.637432769729962,12.853243512211066,12.700408910393833
22.654904820572664,11.853438304640754,11.262651208427378
20.0181273451603,11.120406831143136,9.919468385971584
17.68820094738338,10.588506739657213,8.732701081812323
15.62951458332159,10.207144041294875,7.699148455717484
13.811445443279755,9.933507249585404,6.794027087109036
12.203941378233168,9.73715521918685,5.999991466096901
10.783198800971274,9.593590908382957,5.298374102753183
9.529278220037295,9.490887860959695,4.680123820574185
8.41848379491612,9.417591196994096,4.132065564351365
