x1,x2,x3,x4,x5
50.0007329531371,50.0007329531371,50.0007329531371,50.0007329531371,50.0007329531371
14.94478844753527,14.94478844753527,14.94478844753527,14.94478844753527,14.94478844753527
8.010872773624765,8.118126571057497,8.118126571057497,8.010872773624765,8.010872773624765
5.093358140471213,5.258108705973051,5.258108705973051,5.093358140471213,5.093358140471213
3.513582028763145,3.6217188478255897,3.6217188478255897,3.513582028763145,3.513582028763145
2.540702562968084,2.598812094726429,2.598812094726429,2.540702562968084,2.540702562968084
1.8934416647188987,1.93869893625302,1.93869893625302,1.8934416647188987,1.8934416647188987
1.4404180090009602,1.4833712597588353,1.4833712597588353,1.4404180090009602,1.4404180090009602
1.1119563532150774,1.1493232750707154,1.1493232750707154,1.1119563532150774,1.1119563532150774
0.867689108038606,0.8988002783956948,0.8988002783956948,0.867689108038606,0.867689108038606
0.6825746961340446,0.7091632737875743,0.7091632737875743,0.6825746961340446,0.6825746961340446
0.5402722098442737,0.5402735396083616,0.5637703324648585,0.5402722098442737,0.5402722098442737
0.4296816743748425,0.42968141271639715,0.4511744437312325,0.4296816743748425,0.4296816743748425
0.3430008576709198,0.343002741672386,0.36299717244431007,0.3430008576709198,0.3430008576709198
0.2746094674787173,0.27460929339738127,0.2934022149729656,0.2746094674787173,0.2746094674787173
0.22036406480647386,0.22036583884248528,0.23822539548897737,0.22036406480647386,0.22036406480647386
0.17715892215851792,0.17715962153584364,0.1941180042477585,0.17715892215851792,0.17715892215851792
0.14263502506637216,0.14263410956091838,0.15872352413309232,0.14263502506637216,0.14263502506637216
0.11497333745586524,0.11497279937227001,0.13026445337645332,0.11497333745586524,0.11497333745586524
0.09276380193323397,0.09276273678647529,0.10732719208193386,0.09276380193323397,0.09276380193323397
0.07490048428356899,0.07490135484369942,0.0888468080372723,0.07490048428356899,0.07490048428356899
