x1,x2,x3
83.33373914513412,83.33373914513412,83.33373914513412
32.027888856811195,26.11500943322698,26.11500943322698
14.789854997880887,14.652152630883693,14.652152630883693
10.341213494117671,8.719528809826116,8.719528809826116
7.692995224324705,5.4832469911212325,5.4832469911212325
5.872647237248283,5.294642962903757,5.294642962903757
4.63178337631641,4.6145468641344225,4.6145468641344225
3.7168448889882675,3.5129467301513575,3.5129467301513575
3.040679400402518,2.414615025536977,2.414615025536977
2.520501817821251,1.6953283868507838,1.6953283868507838
2.1119783343255643,0.7066315947041462,1.2834994371538053
1.7858892081149331,0.5384378712340544,1.0229589513199602
1.5222901335950718,0.42402631302496674,0.8076028970558335
1.3058873528597066,0.34157204593390145,0.6479541391200254
1.125990122302017,0.27987399526974027,0.5483190180279924
0.9752266814205115,0.23234681240740268,0.4860786990162703
0.8487528087726426,0.19489580468515247,0.4551156419968697
0.7412293463738197,0.16483895650822922,0.4213802340270737
0.6492006685007139,0.14029181572994248,0.3855250244219245
0.5700428271541458,0.12001821648372482,0.35537198298670314
0.5017647268406604,0.10311825206972923,0.33396297591935664
