x1,x2,x3
99.99999993232785,99.99999993232785,99.99999993232785
76.28627609003573,76.28627609003573,81.0019655183061
59.40871771060564,59.40871771060564,65.61420187679037
46.68529802527087,46.68529802527087,53.147517011117294
36.84620959243918,36.84620959243918,43.051416521686676
29.245055030637374,29.245055030637374,34.873080199550515
23.56792987703919,23.56792987703919,28.248218329342542
19.441519327314097,19.441519327314097,22.880796654276253
16.349591877529946,16.345128007901423,18.53344493417245
12.587085683507254,13.982810741287949,15.014484002614644
9.987163816240368,12.226868983296484,12.161031580631956
7.984587394669987,10.95648561525799,9.8513129078666
6.449986464414174,10.032032452875484,7.980525988999901
5.237092314821425,9.364399064680306,6.464777978220333
4.2502475271164855,8.881170685827996,5.236569623675926
3.4425323246019275,8.528790820049167,4.242257612188929
2.78432678664387,8.27349145528526,3.4360550181514533
2.2521048042859704,8.086917528701235,2.783556668046163
1.8229876022473483,7.952558164090348,2.2549662984780383
1.475212018946067,7.853112036130113,1.8268030331777858
1.1940932980296282,7.782615577485377,1.479632097168782
